match_date,teams,venue,winner,runs_total,runs_batsman,runs_extras,team1_runs,team2_runs
2022-05-05,Hampshire|Gloucestershire,"The Rose Bowl, Southampton",Hampshire,1005,925,80,502,503
2022-05-05,Leicestershire|Glamorgan,"Sophia Gardens, Cardiff",Glamorgan,1176,1046,130,588,588
2022-05-05,Northern Knights|Munster Reds,"Civil Service Cricket Club, Stormont, Belfast",Munster Reds,497,456,41,248,249
2022-05-05,Surrey|Northamptonshire,"Kennington Oval, London",Surrey,797,752,45,398,399
2022-05-05,Sussex|Middlesex,"County Ground, Hove",Middlesex,1455,1363,92,727,728
2022-05-05,Tornadoes|Sapphires,Dubai International Cricket Stadium,Tornadoes,221,201,20,110,111
2022-05-06,Barmy Army|Falcons,Dubai International Cricket Stadium,Falcons,308,292,16,154,154
2022-05-06,Mumbai Indians|Gujarat Titans,"Brabourne Stadium, Mumbai",Mumbai Indians,349,338,11,174,175
2022-05-06,Tornadoes|Warriors (FairBreak),Dubai International Cricket Stadium,Tornadoes,291,268,23,145,146
2022-05-07,Denmark|Finland,"Svanholm Park, Brondby",Denmark,204,193,11,102,102
2022-05-07,Denmark|Finland,"Svanholm Park, Brondby",Finland,279,260,19,139,140
2022-05-07,Lucknow Super Giants|Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants,277,270,7,138,139
2022-05-07,Punjab Kings|Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,379,358,21,189,190
2022-05-07,Spirit|Falcons,Dubai International Cricket Stadium,Spirit,267,249,18,133,134
2022-05-07,Warriors (FairBreak)|Sapphires,Dubai International Cricket Stadium,Sapphires,262,246,16,131,131
2022-05-08,Chennai Super Kings|Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings,325,309,16,162,163
2022-05-08,Denmark|Finland,"Svanholm Park, Brondby",Denmark,273,260,13,136,137
2022-05-08,Royal Challengers Bangalore|Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore,317,302,15,158,159
2022-05-08,Spirit|Sapphires,Dubai International Cricket Stadium,Spirit,257,235,22,128,129
2022-05-08,Tornadoes|Barmy Army,Dubai International Cricket Stadium,Barmy Army,303,275,28,151,152
2022-05-09,Kolkata Knight Riders|Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",Kolkata Knight Riders,278,257,21,139,139
2022-05-10,Barmy Army|Sapphires,Dubai International Cricket Stadium,Barmy Army,290,276,14,145,145
2022-05-10,Gibraltar|Hungary,Marsa Sports Club,Hungary,275,249,26,137,138
2022-05-10,Gibraltar|Malta,Marsa Sports Club,Malta,267,220,47,133,134
2022-05-10,Gujarat Titans|Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,226,216,10,113,113
2022-05-10,Leinster Lightning|Munster Reds,"Pembroke Cricket Club, Sandymount, Dublin",Munster Reds,609,559,50,304,305
2022-05-10,Malta|Hungary,Marsa Sports Club,Malta,367,321,46,183,184
2022-05-10,Spirit|Warriors (FairBreak),Dubai International Cricket Stadium,Spirit,267,252,15,133,134
2022-05-11,Czech Republic|Gibraltar,Marsa Sports Club,Czech Republic,328,293,35,164,164
2022-05-11,Hungary|Bulgaria,Marsa Sports Club,Hungary,311,269,42,155,156
2022-05-11,Rajasthan Royals|Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals,321,308,13,160,161
2022-05-11,Romania|Malta,Marsa Sports Club,Malta,331,304,27,165,166
2022-05-11,Sapphires|Falcons,Dubai International Cricket Stadium,Sapphires,274,260,14,137,137
2022-05-11,Spirit|Tornadoes,Dubai International Cricket Stadium,Spirit,237,215,22,118,119
2022-05-12,Chennai Super Kings|Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,200,175,25,100,100
2022-05-12,Czech Republic|Bulgaria,Marsa Sports Club,Czech Republic,428,390,38,214,214
2022-05-12,Durham|Glamorgan,"Riverside Ground, Chester-le-Street",Durham,1057,1018,39,528,529
2022-05-12,Falcons|Tornadoes,Dubai International Cricket Stadium,Tornadoes,279,268,11,139,140
2022-05-12,Malta|Czech Republic,Marsa Sports Club,Malta,326,292,34,163,163
2022-05-12,Northern Knights|North-West Warriors,"Bready Cricket Club, Magheramason, Bready",Northern Knights,184,169,15,92,92
2022-05-12,Romania|Hungary,Marsa Sports Club,Hungary,320,292,28,160,160
2022-05-12,Somerset|Gloucestershire,"County Ground, Bristol",Somerset,936,881,55,468,468
2022-05-12,Warriors (FairBreak)|Barmy Army,Dubai International Cricket Stadium,Warriors (FairBreak),258,249,9,129,129
2022-05-13,Bulgaria|Romania,Marsa Sports Club,Romania,263,235,28,131,132
2022-05-13,Gibraltar|Bulgaria,Marsa Sports Club,Gibraltar,405,368,37,202,203
2022-05-13,Punjab Kings|Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",Punjab Kings,364,347,17,182,182
2022-05-13,Romania|Czech Republic,Marsa Sports Club,Romania,360,337,23,180,180
2022-05-14,Barmy Army|Tornadoes,Dubai International Cricket Stadium,Tornadoes,283,266,17,141,142
2022-05-14,Bulgaria|Malta,Marsa Sports Club,Malta,409,365,44,204,205
2022-05-14,Central Sparks|Western Storm,"Sophia Gardens, Cardiff",Central Sparks,292,270,22,146,146
2022-05-14,Falcons|Spirit,Dubai International Cricket Stadium,Falcons,319,309,10,159,160
2022-05-14,Gibraltar|Romania,Marsa Sports Club,Romania,283,264,19,141,142
2022-05-14,Hungary|Czech Republic,Marsa Sports Club,Czech Republic,344,320,24,172,172
2022-05-14,Kolkata Knight Riders|Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",Kolkata Knight Riders,300,285,15,150,150
2022-05-14,Northern Diamonds|Lightning,"Haslegrave Ground, Loughborough",Northern Diamonds,315,295,20,157,158
2022-05-14,Sunrisers|South East Stars,"County Ground, Chelmsford",South East Stars,245,228,17,122,123
2022-05-14,Thunder|Southern Vipers,"County Ground, Hove",Southern Vipers,205,185,20,102,103
2022-05-15,Barmy Army|Spirit,Dubai International Cricket Stadium,Spirit,365,352,13,182,183
2022-05-15,Chennai Super Kings|Gujarat Titans,"Wankhede Stadium, Mumbai",Gujarat Titans,270,253,17,135,135
2022-05-15,Czech Republic|Hungary,Marsa Sports Club,Czech Republic,372,352,20,186,186
2022-05-15,Falcons|Tornadoes,Dubai International Cricket Stadium,Tornadoes,303,294,9,151,152
2022-05-15,Gibraltar|Bulgaria,Marsa Sports Club,Bulgaria,341,298,43,170,171
2022-05-15,Rajasthan Royals|Lucknow Super Giants,"Brabourne Stadium, Mumbai",Rajasthan Royals,332,313,19,166,166
2022-05-15,Romania|Malta,Marsa Sports Club,Romania,333,315,18,166,167
2022-05-16,Delhi Capitals|Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals,301,286,15,150,151
2022-05-16,Uganda|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Uganda,192,169,23,96,96
2022-05-17,Nepal|Uganda,"Tribhuvan University International Cricket Ground, Kirtipur",Uganda,203,178,25,101,102
2022-05-17,Sunrisers Hyderabad|Mumbai Indians,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,383,360,23,191,192
2022-05-17,Zimbabwe|Namibia,"Queens Sports Club, Bulawayo",Zimbabwe,299,278,21,149,150
2022-05-18,Central Sparks|South East Stars,"Woodbridge Road, Guildford",Central Sparks,306,287,19,153,153
2022-05-18,Lucknow Super Giants|Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",Lucknow Super Giants,418,406,12,209,209
2022-05-18,Southern Vipers|Lightning,"The Rose Bowl, Southampton",Southern Vipers,279,240,39,139,140
2022-05-18,Sunrisers|Western Storm,"County Ground, Chelmsford",Western Storm,324,302,22,162,162
2022-05-18,Thunder|Northern Diamonds,"Rookwood, Sale",Thunder,240,216,24,120,120
2022-05-19,Derbyshire|Nottinghamshire,"Trent Bridge, Nottingham",Nottinghamshire,1047,988,59,523,524
2022-05-19,Durham|Middlesex,"Lord's, London",Middlesex,1079,1013,66,539,540
2022-05-19,Essex|Lancashire,"Old Trafford, Manchester",Essex,726,685,41,363,363
2022-05-19,Gujarat Titans|Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore,338,324,14,169,169
2022-05-19,Leicestershire|Worcestershire,"County Ground, New Road, Worcester",Worcestershire,895,853,42,447,448
2022-05-19,Nepal|Uganda,"Tribhuvan University International Cricket Ground, Kirtipur",Uganda,200,177,23,100,100
2022-05-19,North-West Warriors|Munster Reds,"Mardyke, Cork",North-West Warriors,325,293,32,162,163
2022-05-19,Somerset|Hampshire,"The Cooper Associates County Ground, Taunton",Hampshire,561,532,29,280,281
2022-05-19,Zimbabwe|Namibia,"Queens Sports Club, Bulawayo",Namibia,246,234,12,123,123
2022-05-20,Chennai Super Kings|Rajasthan Royals,"Brabourne Stadium, Mumbai",Rajasthan Royals,301,280,21,150,151
2022-05-20,Jersey|Guernsey,"College Field, St Peter Port",Jersey,319,304,15,159,160
2022-05-20,Nepal|Uganda,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,179,142,37,89,90
2022-05-21,Central Sparks|Sunrisers,"Edgbaston, Birmingham",Central Sparks,282,270,12,141,141
2022-05-21,Delhi Capitals|Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,319,300,19,159,160
2022-05-21,Namibia|Zimbabwe,"Queens Sports Club, Bulawayo",Zimbabwe,257,239,18,128,129
2022-05-21,Nepal|Uganda,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,213,187,26,106,107
2022-05-21,Southern Vipers|Northern Diamonds,"Riverside Ground, Chester-le-Street",Southern Vipers,241,227,14,120,121
2022-05-21,Thunder|Lightning,"Grace Road, Leicester",Lightning,307,295,12,153,154
2022-05-21,Western Storm|South East Stars,"Kent County Cricket Ground, Beckenham",South East Stars,293,275,18,146,147
2022-05-22,Sunrisers Hyderabad|Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,317,299,18,158,159
2022-05-22,Zimbabwe|Namibia,"Queens Sports Club, Bulawayo",Namibia,318,294,24,159,159
2022-05-23,Bangladesh|Sri Lanka,"Shere Bangla National Stadium, Mirpur",Sri Lanka,1069,1032,37,534,535
2022-05-23,Supernovas|Trailblazers,"Maharashtra Cricket Association Stadium, Pune",Supernovas,277,270,7,138,139
2022-05-24,Munster Reds|Northern Knights,"Mardyke, Cork",Munster Reds,511,477,34,255,256
2022-05-24,Namibia|Zimbabwe,"Queens Sports Club, Bulawayo",Namibia,222,208,14,111,111
2022-05-24,Rajasthan Royals|Gujarat Titans,"Eden Gardens, Kolkata",Gujarat Titans,379,355,24,189,190
2022-05-24,Sri Lanka|Pakistan,"Southend Club Cricket Stadium, Karachi",Pakistan,213,202,11,106,107
2022-05-24,Supernovas|Velocity,"Maharashtra Cricket Association Stadium, Pune",Velocity,301,290,11,150,151
2022-05-25,Kent|Somerset,"St Lawrence Ground, Canterbury",Somerset,328,311,17,164,164
2022-05-25,Royal Challengers Bangalore|Lucknow Super Giants,"Eden Gardens, Kolkata",Royal Challengers Bangalore,400,368,32,200,200
2022-05-25,Worcestershire|Yorkshire,"Headingley, Leeds",Yorkshire,347,329,18,173,174
2022-05-26,Birmingham Bears|Northamptonshire,"Edgbaston, Birmingham",Birmingham Bears,288,278,10,144,144
2022-05-26,Durham|Leicestershire,"Grace Road, Leicester",Durham,314,293,21,157,157
2022-05-26,Middlesex|Gloucestershire,"Radlett Cricket Club, Radlett",Middlesex,428,403,25,214,214
2022-05-26,Sri Lanka|Pakistan,"Southend Club Cricket Stadium, Karachi",Pakistan,206,193,13,103,103
2022-05-26,Sussex|Glamorgan,"County Ground, Hove",Glamorgan,303,293,10,151,152
2022-05-26,Trailblazers|Velocity,"Maharashtra Cricket Association Stadium, Pune",Trailblazers,364,357,7,182,182
2022-05-27,Birmingham Bears|Derbyshire,"County Ground, Derby",Birmingham Bears,397,377,20,198,199
2022-05-27,Glamorgan|Surrey,"Kennington Oval, London",Surrey,347,332,15,173,174
2022-05-27,Gloucestershire|Sussex,"County Ground, Bristol",Gloucestershire,345,326,19,172,173
2022-05-27,Kent|Essex,"St Lawrence Ground, Canterbury",Essex,372,355,17,186,186
2022-05-27,Leinster Lightning|Munster Reds,"The Green, Comber",Munster Reds,378,371,7,189,189
2022-05-27,Middlesex|Hampshire,"The Rose Bowl, Southampton",Middlesex,316,307,9,158,158
2022-05-27,Northamptonshire|Durham,"County Ground, Northampton",Northamptonshire,415,389,26,207,208
2022-05-27,Northern Knights|North-West Warriors,"The Green, Comber",North-West Warriors,301,279,22,150,151
2022-05-27,Royal Challengers Bangalore|Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,318,303,15,159,159
2022-05-27,Worcestershire|Nottinghamshire,"Trent Bridge, Nottingham",Nottinghamshire,332,322,10,166,166
2022-05-28,Derbyshire|Leicestershire,"Grace Road, Leicester",Derbyshire,248,234,14,124,124
2022-05-28,North-West Warriors|Leinster Lightning,"The Green, Comber",North-West Warriors,317,304,13,158,159
2022-05-28,Northern Knights|Munster Reds,"The Green, Comber",Munster Reds,218,205,13,109,109
2022-05-28,Sri Lanka|Pakistan,"Southend Club Cricket Stadium, Karachi",Pakistan,215,198,17,107,108
2022-05-28,Supernovas|Velocity,"Maharashtra Cricket Association Stadium, Pune",Supernovas,326,305,21,163,163
2022-05-28,United States of America|Scotland,"Choice Moosa Stadium, Pearland",United States of America,516,489,27,258,258
2022-05-29,Durham|Birmingham Bears,"Edgbaston, Birmingham",Birmingham Bears,320,303,17,160,160
2022-05-29,Essex|Somerset,"The Cooper Associates County Ground, Taunton",Somerset,286,281,5,143,143
2022-05-29,Glamorgan|Middlesex,"Radlett Cricket Club, Radlett",Middlesex,340,328,12,170,170
2022-05-29,Lancashire|Worcestershire,"Old Trafford, Manchester",Lancashire,354,342,12,177,177
2022-05-29,Leicestershire|Yorkshire,"Headingley, Leeds",Leicestershire,345,328,17,172,173
2022-05-29,Leinster Lightning|Northern Knights,"The Green, Comber",Leinster Lightning,313,290,23,156,157
2022-05-29,Lightning|Southern Vipers,"Trent Bridge, Nottingham",Southern Vipers,283,272,11,141,142
2022-05-29,Munster Reds|North-West Warriors,"The Green, Comber",Munster Reds,312,294,18,156,156
2022-05-29,Northern Diamonds|Thunder,"Headingley, Leeds",Northern Diamonds,223,208,15,111,112
2022-05-29,Rajasthan Royals|Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,263,252,11,131,132
2022-05-29,Scotland|United States of America,"Choice Moosa Stadium, Pearland",Scotland,489,458,31,244,245
2022-05-29,South East Stars|Central Sparks,"Edgbaston, Birmingham",South East Stars,239,219,20,119,120
2022-05-29,Sussex|Kent,"County Ground, Hove",Sussex,338,322,16,169,169
2022-05-29,Western Storm|Sunrisers,"The Cooper Associates County Ground, Taunton",Western Storm,297,280,17,148,149
2022-05-30,Hampshire|Somerset,"The Rose Bowl, Southampton",Somerset,247,233,14,123,124
2022-05-31,Hampshire|Essex,"County Ground, Chelmsford",Essex,302,286,16,151,151
2022-05-31,Lancashire|Nottinghamshire,"Trent Bridge, Nottingham",Lancashire,269,246,23,134,135
2022-05-31,Netherlands|West Indies,"VRA Ground, Amstelveen",West Indies,489,458,31,244,245
2022-05-31,Surrey|Gloucestershire,"Kennington Oval, London",Surrey,221,198,23,110,111
2022-05-31,United Arab Emirates|Scotland,"Moosa Cricket Stadium, Pearland",Scotland,432,412,20,216,216
2022-05-31,Yorkshire|Derbyshire,"Headingley, Leeds",Derbyshire,167,157,10,83,84
2022-06-01,Central Sparks|Sunrisers,"County Ground, Northampton",Central Sparks,289,270,19,144,145
2022-06-01,Durham|Worcestershire,"Riverside Ground, Chester-le-Street",Durham,324,311,13,162,162
2022-06-01,Kent|Gloucestershire,"County Ground, Bristol",Gloucestershire,230,220,10,115,115
2022-06-01,Lancashire|Derbyshire,"Old Trafford, Manchester",Lancashire,421,409,12,210,211
2022-06-01,Northamptonshire|Leicestershire,"County Ground, Northampton",Northamptonshire,412,385,27,206,206
2022-06-01,Northern Diamonds|Lightning,"Riverside Ground, Chester-le-Street",Northern Diamonds,285,270,15,142,143
2022-06-01,Sri Lanka|Pakistan,"Southend Club Cricket Stadium, Karachi",Pakistan,339,305,34,169,170
2022-06-01,Sussex|Somerset,"The Cooper Associates County Ground, Taunton",Sussex,385,376,9,192,193
2022-06-01,Thunder|Southern Vipers,"Old Trafford, Manchester",Southern Vipers,191,176,15,95,96
2022-06-01,United Arab Emirates|United States of America,"Moosa Cricket Stadium, Pearland",United States of America,407,387,20,203,204
2022-06-01,Western Storm|South East Stars,"County Ground, Bristol",South East Stars,221,210,11,110,111
2022-06-02,Essex|Glamorgan,"Sophia Gardens, Cardiff",Glamorgan,227,217,10,113,114
2022-06-02,Leicestershire|Birmingham Bears,"Edgbaston, Birmingham",Leicestershire,299,287,12,149,150
2022-06-02,Netherlands|West Indies,"VRA Ground, Amstelveen",West Indies,431,399,32,215,216
2022-06-02,New Zealand|England,"Lord's, London",England,837,780,57,418,419
2022-06-02,North-West Warriors|Northern Knights,"Civil Service Cricket Club, Stormont, Belfast",North-West Warriors,545,505,40,272,273
2022-06-02,Surrey|Hampshire,"Kennington Oval, London",Surrey,384,372,12,192,192
2022-06-03,Derbyshire|Nottinghamshire,"County Ground, Derby",Nottinghamshire,360,349,11,180,180
2022-06-03,Durham|Yorkshire,"Headingley, Leeds",Yorkshire,417,408,9,208,209
2022-06-03,Glamorgan|Somerset,"The Cooper Associates County Ground, Taunton",Somerset,347,336,11,173,174
2022-06-03,Ireland|South Africa,"Pembroke Cricket Club, Sandymount, Dublin",Ireland,276,260,16,138,138
2022-06-03,Lightning|Thunder,"Old Trafford, Manchester",Thunder,207,186,21,103,104
2022-06-03,Middlesex|Sussex,"County Ground, Hove",Sussex,310,295,15,155,155
2022-06-03,Northamptonshire|Lancashire,"Old Trafford, Manchester",Lancashire,308,292,16,154,154
2022-06-03,Pakistan|Sri Lanka,"Southend Club Cricket Stadium, Karachi",Pakistan,433,398,35,216,217
2022-06-03,Scotland|United Arab Emirates,"Moosa Cricket Stadium, Pearland",United Arab Emirates,343,321,22,171,172
2022-06-03,Surrey|Kent,"St Lawrence Ground, Canterbury",Surrey,286,270,16,143,143
2022-06-03,Worcestershire|Birmingham Bears,"County Ground, New Road, Worcester",Worcestershire,419,403,16,209,210
2022-06-04,Central Sparks|Western Storm,"County Ground, New Road, Worcester",Western Storm,269,261,8,134,135
2022-06-04,Hampshire|Sussex,"The Rose Bowl, Southampton",Hampshire,376,350,26,188,188
2022-06-04,Northern Diamonds|Southern Vipers,"The Rose Bowl, Southampton",Southern Vipers,285,263,22,142,143
2022-06-04,United States of America|United Arab Emirates,"Moosa Cricket Stadium, Pearland",United Arab Emirates,398,386,12,199,199
2022-06-04,West Indies|Netherlands,"VRA Ground, Amstelveen",West Indies,596,554,42,298,298
2022-06-05,Birmingham Bears|Nottinghamshire,"Edgbaston, Birmingham",Birmingham Bears,195,183,12,97,98
2022-06-05,Durham|Northamptonshire,"Riverside Ground, Chester-le-Street",Northamptonshire,312,291,21,156,156
2022-06-05,Kent|Middlesex,"St Lawrence Ground, Canterbury",Kent,329,309,20,164,165
2022-06-05,Leicestershire|Worcestershire,"County Ground, New Road, Worcester",Leicestershire,298,278,20,149,149
2022-06-05,South East Stars|Sunrisers,"Woodbridge Road, Guildford",South East Stars,310,280,30,155,155
2022-06-05,Sri Lanka|Pakistan,"Southend Club Cricket Stadium, Karachi",Sri Lanka,427,400,27,213,214
2022-06-06,Ireland|South Africa,"Pembroke Cricket Club, Sandymount, Dublin",South Africa,213,199,14,106,107
2022-06-06,Yorkshire|Nottinghamshire,"Headingley, Leeds",Yorkshire,381,361,20,190,191
2022-06-07,Barbados|Guyana,"Guyana National Stadium, Providence",Barbados,165,145,20,82,83
2022-06-07,Derbyshire|Northamptonshire,"County Ground, Northampton",Northamptonshire,306,287,19,153,153
2022-06-07,Glamorgan|Gloucestershire,"Sophia Gardens, Cardiff",Gloucestershire,317,303,14,158,159
2022-06-07,Jamaica|Trinidad and Tobago,"Guyana National Stadium, Providence",Jamaica,188,165,23,94,94
2022-06-07,Kent|Essex,"County Ground, Chelmsford",Essex,265,244,21,132,133
2022-06-07,Leeward Islands|Windward Islands,"Guyana National Stadium, Providence",Windward Islands,113,88,25,56,57
2022-06-07,Leicestershire|Lancashire,"Grace Road, Leicester",Lancashire,274,254,20,137,137
2022-06-07,Middlesex|Hampshire,"Radlett Cricket Club, Radlett",Hampshire,287,278,9,143,144
2022-06-07,Sri Lanka|Australia,"R Premadasa Stadium, Colombo",Australia,262,252,10,131,131
2022-06-08,Durham|Birmingham Bears,"Riverside Ground, Chester-le-Street",Birmingham Bears,283,259,24,141,142
2022-06-08,Ireland|South Africa,"Pembroke Cricket Club, Sandymount, Dublin",South Africa,212,192,20,106,106
2022-06-08,Lancashire|Yorkshire,"Headingley, Leeds",Lancashire,422,401,21,211,211
2022-06-08,Sri Lanka|Australia,"R Premadasa Stadium, Colombo",Australia,250,248,2,125,125
2022-06-08,Sussex|Surrey,"Kennington Oval, London",Surrey,293,279,14,146,147
2022-06-08,United States of America|Oman,"Moosa Cricket Stadium, Pearland",United States of America,532,520,12,266,266
2022-06-08,West Indies|Pakistan,Multan Cricket Stadium,Pakistan,611,586,25,305,306
2022-06-09,Brazil|Nigeria,Gahanga International Cricket Stadium. Rwanda,Nigeria,109,83,26,54,55
2022-06-09,Germany|Austria,Bayer Uerdingen Cricket Ground,Germany,216,200,16,108,108
2022-06-09,Gloucestershire|Somerset,"County Ground, Bristol",Somerset,215,211,4,107,108
2022-06-09,Hampshire|Essex,"The Rose Bowl, Southampton",Hampshire,278,264,14,139,139
2022-06-09,India|South Africa,"Arun Jaitley Stadium, Delhi",South Africa,423,396,27,211,212
2022-06-09,Jamaica|Windward Islands,"Guyana National Stadium, Providence",Jamaica,157,130,27,78,79
2022-06-09,Leeward Islands|Barbados,"Guyana National Stadium, Providence",Barbados,121,92,29,60,61
2022-06-09,Leicestershire|Derbyshire,"County Ground, Derby",Derbyshire,363,350,13,181,182
2022-06-09,Northamptonshire|Worcestershire,"County Ground, Northampton",Northamptonshire,367,358,9,183,184
2022-06-09,Oman|Nepal,"Moosa Cricket Stadium, Pearland",Oman,409,391,18,204,205
2022-06-09,Rwanda|Uganda,Gahanga International Cricket Stadium. Rwanda,Uganda,137,118,19,68,69
2022-06-09,Surrey|Middlesex,"Lord's, London",Surrey,396,371,25,198,198
2022-06-09,Sweden|Germany,Bayer Uerdingen Cricket Ground,Germany,188,179,9,94,94
2022-06-10,Austria|Germany,Bayer Uerdingen Cricket Ground,Austria,244,231,13,122,122
2022-06-10,Austria|Sweden,Bayer Uerdingen Cricket Ground,Austria,245,232,13,122,123
2022-06-10,Birmingham Bears|Yorkshire,"Edgbaston, Birmingham",Yorkshire,207,190,17,103,104
2022-06-10,Derbyshire|Worcestershire,"County Ground, New Road, Worcester",Derbyshire,297,286,11,148,149
2022-06-10,Essex|Middlesex,"County Ground, Chelmsford",Essex,311,299,12,155,156
2022-06-10,Germany|Nigeria,Integrated Polytechnic Regional Centre,Nigeria,157,120,37,78,79
2022-06-10,Gloucestershire|Sussex,"County Ground, Hove",Gloucestershire,286,268,18,143,143
2022-06-10,Hampshire|Glamorgan,"Sophia Gardens, Cardiff",Hampshire,259,248,11,129,130
2022-06-10,Kent|Somerset,"The Cooper Associates County Ground, Taunton",Kent,372,360,12,186,186
2022-06-10,Lancashire|Durham,"Riverside Ground, Chester-le-Street",Durham,261,247,14,130,131
2022-06-10,Leicestershire|Nottinghamshire,"Grace Road, Leicester",Nottinghamshire,250,236,14,125,125
2022-06-10,New Zealand|England,"Trent Bridge, Nottingham",England,1675,1601,74,837,838
2022-06-10,Northern Knights|North-West Warriors,"Bready Cricket Club, Magheramason, Bready",North-West Warriors,259,240,19,129,130
2022-06-10,Pakistan|West Indies,Multan Cricket Stadium,Pakistan,430,403,27,215,215
2022-06-10,Rwanda|Brazil,Gahanga International Cricket Stadium. Rwanda,Rwanda,213,182,31,106,107
2022-06-10,Tanzania|Botswana,Integrated Polytechnic Regional Centre,Tanzania,181,162,19,90,91
2022-06-10,Uganda|Kenya,Gahanga International Cricket Stadium. Rwanda,Kenya,193,171,22,96,97
2022-06-11,Australia|Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,353,339,14,176,177
2022-06-11,Austria|Sweden,Bayer Uerdingen Cricket Ground,Austria,265,250,15,132,133
2022-06-11,Barbados|Windward Islands,"Guyana National Stadium, Providence",Barbados,176,132,44,88,88
2022-06-11,Botswana|Nigeria,Integrated Polytechnic Regional Centre,Nigeria,176,148,28,88,88
2022-06-11,Brazil|Germany,Gahanga International Cricket Stadium. Rwanda,Brazil,226,165,61,113,113
2022-06-11,Central Sparks|Southern Vipers,"County Ground, Northampton",Southern Vipers,219,200,19,109,110
2022-06-11,Germany|Sweden,Bayer Uerdingen Cricket Ground,Germany,273,254,19,136,137
2022-06-11,Ireland|South Africa,"Castle Avenue, Dublin",South Africa,139,124,15,69,70
2022-06-11,Jamaica|Guyana,"Guyana National Stadium, Providence",Jamaica,182,165,17,91,91
2022-06-11,Leeward Islands|Trinidad and Tobago,"Guyana National Stadium, Providence",Trinidad and Tobago,180,151,29,90,90
2022-06-11,Rwanda|Kenya,Gahanga International Cricket Stadium. Rwanda,Kenya,227,213,14,113,114
2022-06-11,South East Stars|Central Sparks,"County Ground, Northampton",Central Sparks,209,199,10,104,105
2022-06-11,Uganda|Tanzania,Integrated Polytechnic Regional Centre,Tanzania,214,199,15,107,107
2022-06-12,Gloucestershire|Kent,"St Lawrence Ground, Canterbury",Kent,1306,1220,86,653,653
2022-06-12,India|South Africa,"Barabati Stadium, Cuttack",South Africa,297,287,10,148,149
2022-06-12,Leicestershire|Nottinghamshire,"Grace Road, Leicester",Nottinghamshire,1087,1007,80,543,544
2022-06-12,Middlesex|Derbyshire,"Queen's Park, Chesterfield",Derbyshire,898,862,36,449,449
2022-06-12,Oman|United States of America,"Moosa Cricket Stadium, Pearland",Oman,547,533,14,273,274
2022-06-12,Pakistan|West Indies,Multan Cricket Stadium,Pakistan,485,453,32,242,243
2022-06-12,Somerset|Surrey,"The Cooper Associates County Ground, Taunton",Surrey,1151,1060,91,575,576
2022-06-12,Sussex|Glamorgan,"Sophia Gardens, Cardiff",Glamorgan,1269,1211,58,634,635
2022-06-12,Warwickshire|Lancashire,"Edgbaston, Birmingham",Lancashire,1234,1165,69,617,617
2022-06-12,Yorkshire|Hampshire,"The Rose Bowl, Southampton",Hampshire,1214,1157,57,607,607
2022-06-13,Jamaica|Barbados,"Guyana National Stadium, Providence",Barbados,233,202,31,116,117
2022-06-13,Leeward Islands|Guyana,"Guyana National Stadium, Providence",Guyana,169,145,24,84,85
2022-06-13,Windward Islands|Trinidad and Tobago,"Guyana National Stadium, Providence",Trinidad and Tobago,175,165,10,87,88
2022-06-14,India|South Africa,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India,310,299,11,155,155
2022-06-14,Ireland|South Africa,"Castle Avenue, Dublin",South Africa,430,399,31,215,215
2022-06-14,Jamaica|Leeward Islands,"Guyana National Stadium, Providence",Jamaica,216,197,19,108,108
2022-06-14,Oman|Nepal,"Moosa Cricket Stadium, Pearland",Nepal,330,311,19,165,165
2022-06-14,Sri Lanka|Australia,Pallekele International Cricket Stadium,Australia,582,561,21,291,291
2022-06-14,Windward Islands|Guyana,"Guyana National Stadium, Providence",Guyana,171,151,20,85,86
2022-06-15,Botswana|Rwanda,Gahanga International Cricket Stadium. Rwanda,Rwanda,185,168,17,92,93
