match_date,teams,venue,winner,runs_total,runs_batsman,runs_extras,team1_runs,team2_runs
2021-04-01,New Zealand|Bangladesh,Eden Park,New Zealand,217,215,2,108,109
2021-04-02,South Africa|Pakistan,"SuperSport Park, Centurion",Pakistan,547,520,27,273,274
2021-04-03,Otago Volts|Northern Districts,"University Oval, Dunedin",Northern Districts,1077,1026,51,538,539
2021-04-03,Tasmania|Western Australia,"Western Australia Cricket Association Ground, Perth",Tasmania,1221,1166,55,610,611
2021-04-03,Uganda|Namibia,Wanderers,Namibia,269,235,34,134,135
2021-04-04,New Zealand|Australia,Bay Oval,Australia,427,404,23,213,214
2021-04-04,South Africa|Pakistan,The Wanderers Stadium,South Africa,665,635,30,332,333
2021-04-05,Namibia|Uganda,"Wanderers Cricket Ground, Windhoek",Namibia,512,491,21,256,256
2021-04-07,Australia|New Zealand,"Bay Oval, Mount Maunganui",Australia,471,441,30,235,236
2021-04-07,Namibia|Uganda,"Wanderers Cricket Ground, Windhoek",Namibia,504,462,42,252,252
2021-04-07,Pakistan|South Africa,"SuperSport Park, Centurion",Pakistan,612,590,22,306,306
2021-04-08,Hampshire|Leicestershire,"Grace Road, Leicester",Hampshire,1119,1076,43,559,560
2021-04-08,Middlesex|Somerset,"Lord's, London",Somerset,913,867,46,456,457
2021-04-08,Namibia|Uganda,"Wanderers Cricket Ground, Windhoek",Namibia,547,521,26,273,274
2021-04-08,Surrey|Gloucestershire,"County Ground, Bristol",Gloucestershire,1108,1008,100,554,554
2021-04-08,Victoria|South Australia,"Junction Oval, Melbourne",Victoria,645,617,28,322,323
2021-04-08,Western Australia|Tasmania,"Western Australia Cricket Association Ground, Perth",Western Australia,455,436,19,227,228
2021-04-09,Mumbai Indians|Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bangalore,319,303,16,159,160
2021-04-10,Australia|New Zealand,"Bay Oval, Mount Maunganui",Australia,277,262,15,138,139
2021-04-10,Chennai Super Kings|Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,378,364,14,189,189
2021-04-10,South Africa|Pakistan,"The Wanderers Stadium, Johannesburg",Pakistan,377,368,9,188,189
2021-04-11,Kolkata Knight Riders|Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Kolkata Knight Riders,364,350,14,182,182
2021-04-11,New South Wales|Western Australia,"Bankstown Oval, Sydney",New South Wales,400,371,29,200,200
2021-04-12,Pakistan|South Africa,"The Wanderers Stadium, Johannesburg",South Africa,281,271,10,140,141
2021-04-12,Punjab Kings|Rajasthan Royals,"Wankhede Stadium, Mumbai",Punjab Kings,438,423,15,219,219
2021-04-13,Mumbai Indians|Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,294,275,19,147,147
2021-04-14,Royal Challengers Bangalore|Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bangalore,292,270,22,146,146
2021-04-14,South Africa|Pakistan,"SuperSport Park, Centurion",Pakistan,408,403,5,204,204
2021-04-15,Delhi Capitals|Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,297,289,8,148,149
2021-04-15,Essex|Durham,"County Ground, Chelmsford",Essex,808,782,26,404,404
2021-04-15,Glamorgan|Sussex,"Sophia Gardens, Cardiff",Sussex,1269,1202,67,634,635
2021-04-15,Hampshire|Middlesex,"The Rose Bowl, Southampton",Hampshire,969,911,58,484,485
2021-04-15,Lancashire|Northamptonshire,"Old Trafford, Manchester",Lancashire,996,943,53,498,498
2021-04-15,New South Wales|Queensland,"Allan Border Field, Brisbane",Queensland,745,726,19,372,373
2021-04-15,Nottinghamshire|Warwickshire,"Trent Bridge, Nottingham",Warwickshire,1067,989,78,533,534
2021-04-15,Somerset|Gloucestershire,"The Cooper Associates County Ground, Taunton",Gloucestershire,926,890,36,463,463
2021-04-15,Yorkshire|Kent,"St Lawrence Ground, Canterbury",Yorkshire,1218,1152,66,609,609
2021-04-16,Punjab Kings|Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,213,202,11,106,107
2021-04-16,South Africa|Pakistan,"SuperSport Park, Centurion",Pakistan,293,268,25,146,147
2021-04-17,Mumbai Indians|Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,287,271,16,143,144
2021-04-17,Netherlands|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,277,253,24,138,139
2021-04-18,Netherlands|Malaysia,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,367,348,19,183,184
2021-04-18,Punjab Kings|Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,393,374,19,196,197
2021-04-18,Royal Challengers Bangalore|Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bangalore,370,358,12,185,185
2021-04-19,Chennai Super Kings|Rajasthan Royals,"Wankhede Stadium, Mumbai",Chennai Super Kings,331,304,27,165,166
2021-04-19,Malaysia|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,222,206,16,111,111
2021-04-20,Mumbai Indians|Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",Delhi Capitals,275,260,15,137,138
2021-04-20,Nepal|Netherlands,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,415,382,33,207,208
2021-04-21,Chennai Super Kings|Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Chennai Super Kings,422,395,27,211,211
2021-04-21,Pakistan|Zimbabwe,Harare Sports Club,Pakistan,287,269,18,143,144
2021-04-21,Punjab Kings|Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad,241,225,16,120,121
2021-04-22,Essex|Warwickshire,"Edgbaston, Birmingham",Warwickshire,1079,1056,23,539,540
2021-04-22,Glamorgan|Northamptonshire,"County Ground, Northampton",Northamptonshire,1439,1370,69,719,720
2021-04-22,Lancashire|Kent,"St Lawrence Ground, Canterbury",Lancashire,1045,994,51,522,523
2021-04-22,Nepal|Malaysia,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,365,345,20,182,183
2021-04-22,Rajasthan Royals|Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore,358,337,21,179,179
2021-04-22,Surrey|Middlesex,"Lord's, London",Middlesex,570,546,24,285,285
2021-04-22,Yorkshire|Sussex,"County Ground, Hove",Yorkshire,862,803,59,431,431
2021-04-23,Mumbai Indians|Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Punjab Kings,263,253,10,131,132
2021-04-23,Zimbabwe|Pakistan,Harare Sports Club,Zimbabwe,217,203,14,108,109
2021-04-24,Kolkata Knight Riders|Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,267,244,23,133,134
2021-04-24,Nepal|Netherlands,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,334,314,20,167,167
2021-04-25,Chennai Super Kings|Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",Chennai Super Kings,313,299,14,156,157
2021-04-25,Pakistan|Zimbabwe,Harare Sports Club,Pakistan,306,299,7,153,153
2021-04-26,Punjab Kings|Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,249,237,12,124,125
2021-04-27,Royal Challengers Bangalore|Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bangalore,341,333,8,170,171
2021-04-28,Sunrisers Hyderabad|Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,344,333,11,172,172
2021-04-29,Hampshire|Surrey,"Kennington Oval, London",Surrey,831,787,44,415,416
2021-04-29,Kent|Glamorgan,"Sophia Gardens, Cardiff",Glamorgan,428,399,29,214,214
2021-04-29,Kolkata Knight Riders|Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,310,297,13,155,155
2021-04-29,Leicestershire|Gloucestershire,"County Ground, Bristol",Gloucestershire,1245,1121,124,622,623
2021-04-29,Middlesex|Somerset,"The Cooper Associates County Ground, Taunton",Somerset,951,903,48,475,476
2021-04-29,Nottinghamshire|Derbyshire,"County Ground, Derby",Nottinghamshire,838,789,49,419,419
2021-04-29,Rajasthan Royals|Mumbai Indians,"Arun Jaitley Stadium, Delhi",Mumbai Indians,343,320,23,171,172
2021-04-29,Sri Lanka|Bangladesh,Pallekele International Cricket Stadium,Sri Lanka,1165,1139,26,582,583
2021-04-29,Sussex|Lancashire,"County Ground, Hove",Lancashire,967,905,62,483,484
2021-04-29,Warwickshire|Durham,"Riverside Ground, Chester-le-Street",Durham,655,617,38,327,328
2021-04-29,Yorkshire|Northamptonshire,"Headingley, Leeds",Yorkshire,905,802,103,452,453
2021-04-29,Zimbabwe|Pakistan,Harare Sports Club,Pakistan,736,716,20,368,368
2021-04-30,Punjab Kings|Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,324,308,16,162,162
2021-05-01,Chennai Super Kings|Mumbai Indians,"Arun Jaitley Stadium, Delhi",Mumbai Indians,437,419,18,218,219
2021-05-01,North-West Warriors|Leinster Lightning,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,411,379,32,205,206
2021-05-02,Punjab Kings|Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,333,323,10,166,167
2021-05-02,Rajasthan Royals|Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,385,363,22,192,193
2021-05-04,Leinster Lightning|Northern Knights,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,414,377,37,207,207
2021-05-06,Essex|Nottinghamshire,"Trent Bridge, Nottingham",Nottinghamshire,616,583,33,308,308
2021-05-06,Hampshire|Somerset,"The Rose Bowl, Southampton",Somerset,675,623,52,337,338
2021-05-06,Middlesex|Gloucestershire,"Lord's, London",Gloucestershire,728,683,45,364,364
2021-05-06,Munster Reds|North-West Warriors,"Woodvale Road, Eglinton",North-West Warriors,439,409,30,219,220
2021-05-06,Sussex|Northamptonshire,"County Ground, Northampton",Northamptonshire,762,722,40,381,381
2021-05-07,Pakistan|Zimbabwe,Harare Sports Club,Pakistan,873,836,37,436,437
2021-05-13,Durham|Worcestershire,"Riverside Ground, Chester-le-Street",Durham,1012,933,79,506,506
2021-05-13,Essex|Derbyshire,"County Ground, Chelmsford",Essex,809,766,43,404,405
2021-05-13,Middlesex|Hampshire,"Lord's, London",Hampshire,547,517,30,273,274
2021-05-16,Leinster Lightning|Northern Knights,"The Green, Comber",Northern Knights,487,460,27,243,244
2021-05-18,North-West Warriors|Northern Knights,"Civil Service Cricket Club, Stormont, Belfast",North-West Warriors,534,502,32,267,267
2021-05-19,Netherlands|Scotland,"Hazelaarweg, Rotterdam",Netherlands,312,285,27,156,156
2021-05-20,Netherlands|Scotland,"Hazelaarweg, Rotterdam",Scotland,343,326,17,171,172
2021-05-20,Nottinghamshire|Worcestershire,"Trent Bridge, Nottingham",Nottinghamshire,630,596,34,315,315
2021-05-21,Luxembourg|Czech Republic,"Scott Page Field, Vinor",Czech Republic,253,232,21,126,127
2021-05-22,Austria|Czech Republic,"Scott Page Field, Vinor",Austria,246,215,31,123,123
2021-05-22,Czech Republic|Luxembourg,"Scott Page Field, Vinor",Luxembourg,326,297,29,163,163
2021-05-22,Leinster Lightning|Munster Reds,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,449,417,32,224,225
2021-05-23,Austria|Luxembourg,"Scott Page Field, Vinor",Luxembourg,359,339,20,179,180
2021-05-23,Bangladesh|Sri Lanka,"Shere Bangla National Stadium, Mirpur",Bangladesh,481,462,19,240,241
2021-05-23,Czech Republic|Austria,"Scott Page Field, Vinor",Austria,317,296,21,158,159
2021-05-24,Scotland|Ireland,"Civil Service Cricket Club, Stormont, Belfast",Scotland,163,149,14,81,82
2021-05-25,Bangladesh|Sri Lanka,Sher-e-Bangla National Cricket Stadium,Bangladesh,387,376,11,193,194
2021-05-25,Ireland|Scotland,"Civil Service Cricket Club, Stormont, Belfast",Ireland,213,199,14,106,107
2021-05-25,North-West Warriors|Leinster Lightning,"Woodvale Road, Eglinton",Leinster Lightning,466,445,21,233,233
2021-05-26,Ireland|Scotland,"Civil Service Cricket Club, Stormont, Belfast",Ireland,227,217,10,113,114
2021-05-27,Essex|Durham,"Riverside Ground, Chester-le-Street",Essex,771,699,72,385,386
2021-05-27,Middlesex|Leicestershire,"Grace Road, Leicester",Leicestershire,1027,968,59,513,514
2021-05-27,Scotland|Ireland,"Civil Service Cricket Club, Stormont, Belfast",Ireland,200,181,19,100,100
2021-05-27,Surrey|Gloucestershire,"Kennington Oval, London",Surrey,899,849,50,449,450
2021-05-27,Sussex|Northamptonshire,"County Ground, Hove",Northamptonshire,947,886,61,473,474
2021-05-27,Warwickshire|Nottinghamshire,"Edgbaston, Birmingham",Warwickshire,1040,972,68,520,520
2021-05-27,Worcestershire|Derbyshire,"County Ground, New Road, Worcester",Worcestershire,819,778,41,409,410
2021-05-27,Yorkshire|Lancashire,"Old Trafford, Manchester",Lancashire,939,868,71,469,470
2021-05-28,Sri Lanka|Bangladesh,"Shere Bangla National Stadium, Mirpur",Sri Lanka,475,447,28,237,238
2021-05-29,Lightning|Southern Vipers,"The Rose Bowl, Southampton",Southern Vipers,429,391,38,214,215
2021-05-29,Northern Diamonds|Central Sparks,"Headingley, Leeds",Central Sparks,562,510,52,281,281
2021-05-29,South East Stars|Sunrisers,"County Ground, Chelmsford",South East Stars,513,459,54,256,257
2021-05-29,Thunder|Western Storm,"County Ground, Bristol",Western Storm,586,540,46,293,293
2021-05-31,Central Sparks|Western Storm,"Edgbaston, Birmingham",Central Sparks,549,501,48,274,275
2021-05-31,Northern Diamonds|Lightning,Kibworth Cricket Club Ground,Northern Diamonds,296,254,42,148,148
2021-05-31,South East Stars|Southern Vipers,"Kent County Cricket Ground, Beckenham",Southern Vipers,275,259,16,137,138
2021-05-31,Thunder|Sunrisers,"Boughton Hall Cricket Club Ground, Chester",Thunder,458,402,56,229,229
2021-06-02,Netherlands|Ireland,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,389,348,41,194,195
2021-06-03,Lancashire|Glamorgan,"Sophia Gardens, Cardiff",Glamorgan,675,630,45,337,338
2021-06-03,Leicestershire|Gloucestershire,"Grace Road, Leicester",Leicestershire,809,716,93,404,405
2021-06-03,Sussex|Yorkshire,"Headingley, Leeds",Yorkshire,1086,1007,79,543,543
2021-06-03,Warwickshire|Derbyshire,"County Ground, Derby",Warwickshire,667,612,55,333,334
2021-06-03,Worcestershire|Durham,"County Ground, New Road, Worcester",Durham,937,841,96,468,469
2021-06-04,Netherlands|Ireland,"Sportpark Maarschalkerweerd, Utrecht",Ireland,315,292,23,157,158
2021-06-05,Central Sparks|Southern Vipers,"County Ground, Hove",Central Sparks,328,280,48,164,164
2021-06-05,Sunrisers|Northern Diamonds,"FP Fenner's Ground, Cambridge",Northern Diamonds,107,73,34,53,54
2021-06-05,Western Storm|South East Stars,"Kennington Oval, London",South East Stars,494,449,45,247,247
2021-06-06,Lightning|Thunder,"Boughton Hall Cricket Club Ground, Chester",Lightning,384,358,26,192,192
2021-06-06,Nigeria|Namibia,Gahanga International Cricket Stadium. Rwanda,Namibia,108,85,23,54,54
2021-06-07,Botswana|Kenya,Gahanga International Cricket Stadium. Rwanda,Kenya,139,132,7,69,70
2021-06-07,Ireland|Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,329,309,20,164,165
2021-06-07,Namibia|Rwanda,Gahanga International Cricket Stadium. Rwanda,Namibia,159,141,18,79,80
2021-06-08,Namibia|Botswana,Gahanga International Cricket Stadium. Rwanda,Namibia,245,215,30,122,123
2021-06-09,Derbyshire|Lancashire,"Old Trafford, Manchester",Lancashire,339,325,14,169,170
2021-06-09,Islamabad United|Lahore Qalandars,"Sheikh Zayed Stadium, Abu Dhabi",Lahore Qalandars,287,274,13,143,144
2021-06-09,Kent|Hampshire,"St Lawrence Ground, Canterbury",Kent,314,302,12,157,157
2021-06-09,Rwanda|Nigeria,Gahanga International Cricket Stadium. Rwanda,Rwanda,210,179,31,105,105
2021-06-09,Somerset|Essex,"The Cooper Associates County Ground, Taunton",Essex,372,359,13,186,186
2021-06-10,Birmingham Bears|Yorkshire,"Headingley, Leeds",Yorkshire,291,275,16,145,146
2021-06-10,Botswana|Nigeria,Gahanga International Cricket Stadium. Rwanda,Nigeria,213,175,38,106,107
2021-06-10,England|New Zealand,"Edgbaston, Birmingham",New Zealand,854,784,70,427,427
2021-06-10,Gloucestershire|Glamorgan,"Sophia Gardens, Cardiff",Gloucestershire,354,350,4,177,177
2021-06-10,Kenya|Rwanda,Gahanga International Cricket Stadium. Rwanda,Kenya,233,211,22,116,117
2021-06-10,Lahore Qalandars|Peshawar Zalmi,"Sheikh Zayed Stadium, Abu Dhabi",Lahore Qalandars,330,314,16,165,165
2021-06-10,Lancashire|Leicestershire,"Old Trafford, Manchester",Lancashire,328,317,11,164,164
2021-06-10,Multan Sultans|Karachi Kings,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,340,328,12,170,170
2021-06-10,Surrey|Middlesex,"Lord's, London",Surrey,392,363,29,196,196
2021-06-10,West Indies|South Africa,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",South Africa,581,541,40,290,291
2021-06-11,Birmingham Bears|Nottinghamshire,"Trent Bridge, Nottingham",Birmingham Bears,440,417,23,220,220
2021-06-11,Derbyshire|Leicestershire,"Grace Road, Leicester",Derbyshire,395,368,27,197,198
2021-06-11,Durham|Yorkshire,"Riverside Ground, Chester-le-Street",Durham,342,324,18,171,171
2021-06-11,Gloucestershire|Sussex,"County Ground, Bristol",Sussex,355,334,21,177,178
2021-06-11,Hampshire|Essex,"County Ground, Chelmsford",Hampshire,297,284,13,148,149
2021-06-11,Kent|Middlesex,"St Lawrence Ground, Canterbury",Kent,340,315,25,170,170
2021-06-11,Kenya|Rwanda,Gahanga International Cricket Stadium. Rwanda,Kenya,182,159,23,91,91
2021-06-11,Namibia|Nigeria,Gahanga International Cricket Stadium. Rwanda,Namibia,221,201,20,110,111
2021-06-11,Quetta Gladiators|Islamabad United,"Sheikh Zayed Stadium, Abu Dhabi",Islamabad United,270,247,23,135,135
2021-06-11,Somerset|Surrey,"The Cooper Associates County Ground, Taunton",Surrey,375,351,24,187,188
2021-06-11,Worcestershire|Northamptonshire,"County Ground, Northampton",Worcestershire,338,312,26,169,169
2021-06-12,Central Sparks|Thunder,"County Ground, New Road, Worcester",Thunder,408,352,56,204,204
2021-06-12,Hampshire|Sussex,"County Ground, Hove",Sussex,309,297,12,154,155
2021-06-12,Namibia|Kenya,Gahanga International Cricket Stadium. Rwanda,Kenya,141,130,11,70,71
2021-06-12,Peshawar Zalmi|Quetta Gladiators,"Sheikh Zayed Stadium, Abu Dhabi",Peshawar Zalmi,333,316,17,166,167
2021-06-12,Rwanda|Nigeria,Gahanga International Cricket Stadium. Rwanda,Rwanda,216,190,26,108,108
2021-06-12,South East Stars|Northern Diamonds,"Headingley, Leeds",Northern Diamonds,504,467,37,252,252
2021-06-12,Sunrisers|Lightning,"Haslegrave Ground, Loughborough",Lightning,416,369,47,208,208
2021-06-12,Western Storm|Southern Vipers,"The Cooper Associates County Ground, Taunton",Southern Vipers,355,319,36,177,178
2021-06-13,Derbyshire|Birmingham Bears,"County Ground, Derby",Birmingham Bears,321,305,16,160,161
2021-06-13,Essex|Glamorgan,"Sophia Gardens, Cardiff",Glamorgan,309,298,11,154,155
2021-06-13,Islamabad United|Lahore Qalandars,"Sheikh Zayed Stadium, Abu Dhabi",Islamabad United,276,265,11,138,138
2021-06-13,Kent|Gloucestershire,"St Lawrence Ground, Canterbury",Kent,361,341,20,180,181
2021-06-13,Lancashire|Worcestershire,"County Ground, New Road, Worcester",Worcestershire,265,259,6,132,133
2021-06-13,Leicestershire|Durham,"Grace Road, Leicester",Durham,338,318,20,169,169
2021-06-13,Nottinghamshire|Northamptonshire,"County Ground, Northampton",Nottinghamshire,414,392,22,207,207
2021-06-13,Peshawar Zalmi|Multan Sultans,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,333,309,24,166,167
2021-06-14,Glamorgan|Surrey,"Kennington Oval, London",Surrey,333,327,6,166,167
2021-06-14,Karachi Kings|Islamabad United,"Sheikh Zayed Stadium, Abu Dhabi",Islamabad United,381,356,25,190,191
2021-06-15,Birmingham Bears|Northamptonshire,"County Ground, Northampton",Birmingham Bears,285,272,13,142,143
2021-06-15,Derbyshire|Lancashire,"County Ground, Derby",Lancashire,393,371,22,196,197
2021-06-15,Essex|Sussex,"County Ground, Chelmsford",Sussex,258,249,9,129,129
2021-06-15,Hampshire|Middlesex,"Radlett Cricket Club, Radlett",Middlesex,432,417,15,216,216
2021-06-15,Karachi Kings|Peshawar Zalmi,"Sheikh Zayed Stadium, Abu Dhabi",Peshawar Zalmi,217,192,25,108,109
2021-06-15,Munster Reds|North-West Warriors,"Mardyke, Cork",North-West Warriors,581,548,33,290,291
2021-06-15,Nottinghamshire|Durham,"Riverside Ground, Chester-le-Street",Nottinghamshire,377,367,10,188,189
2021-06-15,Quetta Gladiators|Lahore Qalandars,"Sheikh Zayed Stadium, Abu Dhabi",Quetta Gladiators,298,278,20,149,149
2021-06-15,Somerset|Kent,"The Cooper Associates County Ground, Taunton",Somerset,361,342,19,180,181
2021-06-15,Yorkshire|Leicestershire,"Headingley, Leeds",Yorkshire,462,446,16,231,231
2021-06-16,Birmingham Bears|Leicestershire,"Grace Road, Leicester",Birmingham Bears,345,333,12,172,173
2021-06-16,Kent|Glamorgan,"Sophia Gardens, Cardiff",Kent,248,236,12,124,124
2021-06-16,Multan Sultans|Quetta Gladiators,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,256,240,16,128,128
2021-06-16,Yorkshire|Worcestershire,"County Ground, New Road, Worcester",Yorkshire,338,319,19,169,169
2021-06-17,Islamabad United|Peshawar Zalmi,"Sheikh Zayed Stadium, Abu Dhabi",Islamabad United,479,461,18,239,240
2021-06-17,Karachi Kings|Lahore Qalandars,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,345,327,18,172,173
2021-06-17,Lancashire|Durham,"Riverside Ground, Chester-le-Street",Durham,304,273,31,152,152
2021-06-17,Middlesex|Gloucestershire,"Radlett Cricket Club, Radlett",Gloucestershire,336,324,12,168,168
2021-06-17,Northamptonshire|Derbyshire,"County Ground, Derby",Derbyshire,284,271,13,142,142
2021-06-18,Glamorgan|Middlesex,"Sophia Gardens, Cardiff",Glamorgan,279,262,17,139,140
2021-06-18,India|New Zealand,"The Rose Bowl, Southampton",New Zealand,776,721,55,388,388
2021-06-18,Multan Sultans|Lahore Qalandars,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,258,241,17,129,129
2021-06-18,Munster Reds|Leinster Lightning,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,297,280,17,148,149
2021-06-18,Northern Knights|North-West Warriors,"Pembroke Cricket Club, Sandymount, Dublin",North-West Warriors,273,258,15,136,137
2021-06-18,Nottinghamshire|Derbyshire,"Trent Bridge, Nottingham",Nottinghamshire,302,278,24,151,151
2021-06-18,South Africa|West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",South Africa,786,707,79,393,393
2021-06-19,Karachi Kings|Quetta Gladiators,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,338,325,13,169,169
2021-06-19,Multan Sultans|Islamabad United,"Sheikh Zayed Stadium, Abu Dhabi",Islamabad United,299,283,16,149,150
2021-06-19,North-West Warriors|Munster Reds,"Pembroke Cricket Club, Sandymount, Dublin",Munster Reds,293,275,18,146,147
2021-06-19,Northern Knights|Leinster Lightning,"Pembroke Cricket Club, Sandymount, Dublin",Northern Knights,326,319,7,163,163
2021-06-20,Durham|Birmingham Bears,"Riverside Ground, Chester-le-Street",Durham,348,315,33,174,174
2021-06-20,Kent|Essex,"St Lawrence Ground, Canterbury",Kent,405,387,18,202,203
2021-06-20,Leicestershire|Northamptonshire,"County Ground, Northampton",Leicestershire,366,345,21,183,183
2021-06-20,Leinster Lightning|North-West Warriors,"Pembroke Cricket Club, Sandymount, Dublin",North-West Warriors,365,346,19,182,183
2021-06-20,Munster Reds|Northern Knights,"Pembroke Cricket Club, Sandymount, Dublin",Northern Knights,276,265,11,138,138
2021-06-20,Yorkshire|Derbyshire,"Headingley, Leeds",Yorkshire,309,288,21,154,155
2021-06-21,Karachi Kings|Peshawar Zalmi,"Sheikh Zayed Stadium, Abu Dhabi",Peshawar Zalmi,351,331,20,175,176
2021-06-21,Multan Sultans|Islamabad United,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,329,324,5,164,165
2021-06-21,Surrey|Essex,"Kennington Oval, London",Essex,237,227,10,118,119
2021-06-22,Islamabad United|Peshawar Zalmi,"Sheikh Zayed Stadium, Abu Dhabi",Peshawar Zalmi,351,327,24,175,176
2021-06-22,Kent|Gloucestershire,"County Ground, Bristol",Gloucestershire,296,284,12,148,148
2021-06-22,Leicestershire|Derbyshire,"County Ground, Derby",Leicestershire,306,295,11,153,153
2021-06-22,Worcestershire|Nottinghamshire,"Trent Bridge, Nottingham",Nottinghamshire,175,166,9,87,88
2021-06-23,Durham|Northamptonshire,"Riverside Ground, Chester-le-Street",Northamptonshire,315,302,13,157,158
2021-06-23,Sri Lanka|England,"Sophia Gardens, Cardiff",England,259,246,13,129,130
2021-06-23,Surrey|Somerset,"Kennington Oval, London",Somerset,295,279,16,147,148
2021-06-23,Yorkshire|Worcestershire,"Headingley, Leeds",Yorkshire,370,348,22,185,185
2021-06-24,Birmingham Bears|Derbyshire,"Edgbaston, Birmingham",Derbyshire,337,322,15,168,169
2021-06-24,Gloucestershire|Glamorgan,"County Ground, Bristol",Gloucestershire,398,388,10,199,199
2021-06-24,Greece|Romania,"National Sports Academy, Sofia",Romania,316,287,29,158,158
2021-06-24,Middlesex|Essex,"Lord's, London",Essex,367,353,14,183,184
2021-06-24,Multan Sultans|Peshawar Zalmi,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,365,348,17,182,183
2021-06-24,Sri Lanka|England,"Sophia Gardens, Cardiff",England,219,205,14,109,110
2021-06-25,Bulgaria|Romania,"National Sports Academy, Sofia",Romania,318,292,26,159,159
2021-06-25,Durham|Worcestershire,"County Ground, New Road, Worcester",Worcestershire,359,333,26,179,180
2021-06-25,Gloucestershire|Sussex,"County Ground, Hove",Gloucestershire,297,285,12,148,149
2021-06-25,Kent|Essex,"County Ground, Chelmsford",Kent,198,195,3,99,99
2021-06-25,Lancashire|Northamptonshire,"County Ground, Northampton",Northamptonshire,261,247,14,130,131
2021-06-25,Leicestershire|Yorkshire,"Grace Road, Leicester",Leicestershire,380,356,24,190,190
2021-06-25,Leinster Lightning|Munster Reds,"Bready Cricket Club, Magheramason, Bready",Munster Reds,270,242,28,135,135
2021-06-25,Middlesex|Surrey,"Kennington Oval, London",Surrey,349,335,14,174,175
2021-06-25,North-West Warriors|Northern Knights,"Bready Cricket Club, Magheramason, Bready",North-West Warriors,319,300,19,159,160
2021-06-25,Romania|Serbia,"National Sports Academy, Sofia",Romania,291,260,31,145,146
2021-06-25,Serbia|Greece,"National Sports Academy, Sofia",Greece,291,242,49,145,146
2021-06-25,Somerset|Hampshire,"The Cooper Associates County Ground, Taunton",Somerset,337,308,29,168,169
2021-06-26,Central Sparks|Southern Vipers,"Edgbaston, Birmingham",Southern Vipers,168,154,14,84,84
2021-06-26,Durham|Birmingham Bears,"Edgbaston, Birmingham",Durham,294,282,12,147,147
2021-06-26,England|Sri Lanka,"The Rose Bowl, Southampton",England,271,243,28,135,136
