match_date,teams,venue,winner,runs_total,runs_batsman,runs_extras,team1_runs,team2_runs
2025-04-11,Sussex|Somerset,"County Ground, Hove",Sussex,1330,1255,75,665,665
2025-04-11,West Indies|Ireland,"Gaddafi Stadium, Lahore",West Indies,356,332,24,178,178
2025-04-11,Yorkshire|Worcestershire,"Headingley, Leeds",Yorkshire,1038,980,58,519,519
2025-04-12,Cook Islands|Indonesia,Udayana Cricket Ground,Indonesia,115,96,19,57,58
2025-04-12,Gujarat Titans|Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,366,348,18,183,183
2025-04-12,Multan Sultans|Karachi Kings,"National Stadium, Karachi",Karachi Kings,470,441,29,235,235
2025-04-12,Namibia|Uganda,"High Performance Oval, Windhoek",Namibia,207,190,17,103,104
2025-04-12,Punjab Kings|Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,492,468,24,246,246
2025-04-12,Qatar|Kuwait,"Mission Road Ground, Mong Kok, Hong Kong",Kuwait,251,235,16,125,126
2025-04-12,Quetta Gladiators|Peshawar Zalmi,Rawalpindi Cricket Stadium,Quetta Gladiators,352,339,13,176,176
2025-04-13,Hong Kong|Qatar,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,375,333,42,187,188
2025-04-13,Ireland|Bangladesh,"Gaddafi Stadium, Lahore",Bangladesh,475,450,25,237,238
2025-04-13,Kuwait|Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Kuwait,345,332,13,172,173
2025-04-13,Lahore Qalandars|Quetta Gladiators,Rawalpindi Cricket Stadium,Lahore Qalandars,359,345,14,179,180
2025-04-13,Mumbai Indians|Delhi Capitals,"Arun Jaitley Stadium, Delhi",Mumbai Indians,398,379,19,199,199
2025-04-13,Rajasthan Royals|Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,348,335,13,174,174
2025-04-13,Scotland|Thailand,Lahore City Cricket Association Ground,Scotland,354,335,19,177,177
2025-04-14,Islamabad United|Peshawar Zalmi,Rawalpindi Cricket Stadium,Islamabad United,384,362,22,192,192
2025-04-14,Lucknow Super Giants|Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Chennai Super Kings,334,313,21,167,167
2025-04-14,Namibia|Uganda,"High Performance Oval, Windhoek",Namibia,251,240,11,125,126
2025-04-14,Pakistan|West Indies,"Gaddafi Stadium, Lahore",Pakistan,317,300,17,158,159
2025-04-15,Bangladesh|Scotland,"Gaddafi Stadium, Lahore",Bangladesh,518,484,34,259,259
2025-04-15,Ireland|Thailand,Lahore City Cricket Association Ground,Ireland,564,518,46,282,282
2025-04-15,Lahore Qalandars|Karachi Kings,"National Stadium, Karachi",Lahore Qalandars,337,322,15,168,169
2025-04-15,Namibia|Uganda,"High Performance Oval, Windhoek",Uganda,279,263,16,139,140
2025-04-15,Punjab Kings|Kolkata Knight Riders,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,206,196,10,103,103
2025-04-16,Islamabad United|Multan Sultans,Rawalpindi Cricket Stadium,Islamabad United,357,336,21,178,179
2025-04-17,Bangladesh|West Indies,Lahore City Cricket Association Ground,West Indies,455,419,36,227,228
2025-04-17,Mexico|Costa Rica,"Clayton Panama, Panama City",Mexico,224,198,26,112,112
2025-04-17,Pakistan|Thailand,"Gaddafi Stadium, Lahore",Pakistan,323,302,21,161,162
2025-04-17,Panama|Turks and Caicos Island,"Clayton Panama, Panama City",Panama,241,205,36,120,121
2025-04-17,Sunrisers Hyderabad|Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,328,313,15,164,164
2025-04-18,Costa Rica|Panama,"Clayton Panama, Panama City",Panama,183,158,25,91,92
2025-04-18,Essex|Worcestershire,"County Ground, Chelmsford",Essex,964,897,67,482,482
2025-04-18,Glamorgan|Middlesex,"Lord's, London",Middlesex,1057,1013,44,528,529
2025-04-18,Karachi Kings|Quetta Gladiators,"National Stadium, Karachi",Karachi Kings,294,275,19,147,147
2025-04-18,Royal Challengers Bengaluru|Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",Punjab Kings,193,185,8,96,97
2025-04-18,Scotland|Ireland,"Gaddafi Stadium, Lahore",Ireland,537,507,30,268,269
2025-04-18,Turks and Caicos Island|Mexico,"Clayton Panama, Panama City",Mexico,199,190,9,99,100
2025-04-19,Bangladesh|Pakistan,Lahore City Cricket Association Ground,Pakistan,359,333,26,179,180
2025-04-19,Bermuda|Canada,"Jimmy Powell Oval, Cayman Islands",Canada,213,204,9,106,107
2025-04-19,Costa Rica|Turks and Caicos Island,"Clayton Panama, Panama City",Turks and Caicos Island,145,132,13,72,73
2025-04-19,Delhi Capitals|Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,407,385,22,203,204
2025-04-19,Lucknow Super Giants|Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Lucknow Super Giants,358,347,11,179,179
2025-04-19,Panama|Mexico,"Clayton Panama, Panama City",Panama,224,204,20,112,112
2025-04-19,Peshawar Zalmi|Multan Sultans,Rawalpindi Cricket Stadium,Peshawar Zalmi,334,324,10,167,167
2025-04-19,Thailand|West Indies,"Gaddafi Stadium, Lahore",West Indies,334,319,15,167,167
2025-04-19,United States of America|Cayman Islands,"Jimmy Powell Oval, Cayman Islands",United States of America,293,276,17,146,147
2025-04-20,Bangladesh|Zimbabwe,Sylhet International Cricket Stadium,Zimbabwe,893,835,58,446,447
2025-04-20,Bermuda|Cayman Islands,"Jimmy Powell Oval, Cayman Islands",Bermuda,244,236,8,122,122
2025-04-20,Chennai Super Kings|Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,353,335,18,176,177
2025-04-20,Karachi Kings|Islamabad United,"National Stadium, Karachi",Islamabad United,257,237,20,128,129
2025-04-20,Punjab Kings|Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Royal Challengers Bengaluru,316,310,6,158,158
2025-04-20,Turks and Caicos Island|Costa Rica,"Clayton Panama, Panama City",Costa Rica,195,175,20,97,98
2025-04-20,United States of America|Bahamas,"Jimmy Powell Oval, Cayman Islands",United States of America,285,266,19,142,143
2025-04-21,Bahamas|Canada,"Jimmy Powell Oval, Cayman Islands",Canada,87,74,13,43,44
2025-04-21,Bermuda|United States of America,"Jimmy Powell Oval, Cayman Islands",United States of America,141,125,16,70,71
2025-04-21,Gujarat Titans|Kolkata Knight Riders,"Eden Gardens, Kolkata",Gujarat Titans,357,343,14,178,179
2025-04-21,Peshawar Zalmi|Karachi Kings,"National Stadium, Karachi",Karachi Kings,295,273,22,147,148
2025-04-22,Lucknow Super Giants|Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Delhi Capitals,320,315,5,160,160
2025-04-22,Multan Sultans|Lahore Qalandars,Multan Cricket Stadium,Multan Sultans,423,408,15,211,212
2025-04-23,Bahamas|Bermuda,"Jimmy Powell Oval, Cayman Islands",Bermuda,106,98,8,53,53
2025-04-23,Canada|Cayman Islands,"Jimmy Powell Oval, Cayman Islands",Canada,236,227,9,118,118
2025-04-23,Essex|Durham,"Riverside Ground, Chester-le-Street",Durham,355,326,29,177,178
2025-04-23,Multan Sultans|Islamabad United,Multan Cricket Stadium,Islamabad United,339,332,7,169,170
2025-04-23,Sunrisers Hyderabad|Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Mumbai Indians,289,284,5,144,145
2025-04-23,Surrey|Somerset,"Kent County Cricket Ground, Beckenham",Somerset,484,441,43,242,242
2025-04-23,The Blaze|Lancashire,"Trent Bridge, Nottingham",Lancashire,469,450,19,234,235
2025-04-24,Canada|United States of America,"Jimmy Powell Oval, Cayman Islands",Canada,351,334,17,175,176
2025-04-24,Cayman Islands|Bahamas,"Jimmy Powell Oval, Cayman Islands",Cayman Islands,271,236,35,135,136
2025-04-24,Lahore Qalandars|Peshawar Zalmi,"Gaddafi Stadium, Lahore",Peshawar Zalmi,262,251,11,131,131
2025-04-24,Malaysia|Singapore,"Bayuemas Oval, Kuala Lumpur",Malaysia,312,292,20,156,156
2025-04-24,Royal Challengers Bengaluru|Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,399,379,20,199,200
2025-04-24,Saudi Arabia|Thailand,"Bayuemas Oval, Kuala Lumpur",Saudi Arabia,246,227,19,123,123
2025-04-25,Chennai Super Kings|Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad,309,287,22,154,155
2025-04-25,Gloucestershire|Leicestershire,"County Ground, Bristol",Leicestershire,812,721,91,406,406
2025-04-25,Quetta Gladiators|Karachi Kings,"Gaddafi Stadium, Lahore",Quetta Gladiators,279,270,9,139,140
2025-04-25,Saudi Arabia|Singapore,"Bayuemas Oval, Kuala Lumpur",Saudi Arabia,260,241,19,130,130
2025-04-25,Somerset|Surrey,"Kennington Oval, London",Surrey,805,733,72,402,403
2025-04-25,Sussex|Nottinghamshire,"Trent Bridge, Nottingham",Nottinghamshire,895,824,71,447,448
2025-04-25,Thailand|Malaysia,"Bayuemas Oval, Kuala Lumpur",Malaysia,185,170,15,92,93
2025-04-25,Worcestershire|Durham,"County Ground, New Road, Worcester",Durham,487,448,39,243,244
2025-04-25,Zimbabwe|United States of America,"Grand Prairie Stadium, Dallas",Zimbabwe,220,203,17,110,110
2025-04-26,Bermuda|United States of America,"Jimmy Powell Oval, Cayman Islands",United States of America,229,211,18,114,115
2025-04-26,Botswana|Eswatini,"Botswana Cricket Association Oval 1, Gaborone",Botswana,182,142,40,91,91
2025-04-26,Botswana|Mozambique,"Botswana Cricket Association Oval 2, Gaborone",Botswana,183,142,41,91,92
2025-04-26,Cayman Islands|Canada,"Jimmy Powell Oval, Cayman Islands",Canada,247,244,3,123,124
2025-04-26,Eswatini|Sierra Leone,"Botswana Cricket Association Oval 1, Gaborone",Sierra Leone,55,43,12,27,28
2025-04-26,Mozambique|Sierra Leone,"Botswana Cricket Association Oval 2, Gaborone",Sierra Leone,76,64,12,38,38
2025-04-26,Multan Sultans|Lahore Qalandars,"Gaddafi Stadium, Lahore",Lahore Qalandars,371,352,19,185,186
2025-04-26,Saudi Arabia|Malaysia,"Bayuemas Oval, Kuala Lumpur",Malaysia,365,351,14,182,183
2025-04-26,Singapore|Thailand,"Bayuemas Oval, Kuala Lumpur",Singapore,240,232,8,120,120
2025-04-27,Botswana|Mozambique,"Botswana Cricket Association Oval 1, Gaborone",Botswana,194,145,49,97,97
2025-04-27,Canada|United States of America,"Jimmy Powell Oval, Cayman Islands",United States of America,337,316,21,168,169
2025-04-27,Delhi Capitals|Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",Royal Challengers Bengaluru,327,319,8,163,164
2025-04-27,Durham|The Blaze,"Riverside Ground, Chester-le-Street",The Blaze,401,382,19,200,201
2025-04-27,Hampshire|Surrey,"The Rose Bowl, Southampton",Hampshire,468,417,51,234,234
2025-04-27,Mozambique|Eswatini,"Botswana Cricket Association Oval 2, Gaborone",Mozambique,132,86,46,66,66
2025-04-27,Mumbai Indians|Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai Indians,376,363,13,188,188
2025-04-27,Quetta Gladiators|Peshawar Zalmi,"Gaddafi Stadium, Lahore",Quetta Gladiators,292,275,17,146,146
2025-04-27,Sierra Leone|Botswana,"Botswana Cricket Association Oval 1, Gaborone",Sierra Leone,154,134,20,77,77
2025-04-27,Sierra Leone|Eswatini,"Botswana Cricket Association Oval 2, Gaborone",Sierra Leone,208,176,32,104,104
2025-04-27,Somerset|Lancashire,"The Cooper Associates County Ground, Taunton",Lancashire,412,378,34,206,206
2025-04-27,Sri Lanka|India,"R Premadasa Stadium, Colombo",India,296,274,22,148,148
2025-04-27,Warwickshire|Essex,"County Ground, Chelmsford",Warwickshire,470,420,50,235,235
2025-04-27,Zimbabwe|United States of America,"Grand Prairie Stadium, Dallas",Zimbabwe,271,256,15,135,136
2025-04-28,Gujarat Titans|Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,421,407,14,210,211
2025-04-28,Saudi Arabia|Thailand,"Bayuemas Oval, Kuala Lumpur",Saudi Arabia,301,293,8,150,151
2025-04-28,Zimbabwe|Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,782,753,29,391,391
2025-04-29,Botswana|Sierra Leone,"Botswana Cricket Association Oval 1, Gaborone",Sierra Leone,133,115,18,66,67
2025-04-29,Eswatini|Botswana,"Botswana Cricket Association Oval 2, Gaborone",Botswana,91,61,30,45,46
2025-04-29,India|South Africa,"R Premadasa Stadium, Colombo",India,537,517,20,268,269
2025-04-29,Kolkata Knight Riders|Delhi Capitals,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,394,369,25,197,197
2025-04-29,Malaysia|Thailand,"Bayuemas Oval, Kuala Lumpur",Malaysia,250,235,15,125,125
2025-04-29,Mozambique|Eswatini,"Botswana Cricket Association Oval 2, Gaborone",Mozambique,154,99,55,77,77
2025-04-29,Mozambique|Sierra Leone,"Botswana Cricket Association Oval 1, Gaborone",Sierra Leone,89,73,16,44,45
2025-04-29,Multan Sultans|Quetta Gladiators,"Gaddafi Stadium, Lahore",Quetta Gladiators,179,170,9,89,90
2025-04-29,Singapore|Saudi Arabia,"Bayuemas Oval, Kuala Lumpur",Saudi Arabia,227,209,18,113,114
2025-04-29,Zimbabwe|United States of America,"Grand Prairie Stadium, Dallas",United States of America,221,214,7,110,111
2025-04-30,Chennai Super Kings|Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Punjab Kings,384,362,22,192,192
2025-04-30,Lahore Qalandars|Islamabad United,"Gaddafi Stadium, Lahore",Lahore Qalandars,330,315,15,165,165
2025-04-30,Lancashire|Hampshire,"Trafalgar Road Ground, Southport",Hampshire,587,546,41,293,294
2025-04-30,Malaysia|Saudi Arabia,"Bayuemas Oval, Kuala Lumpur",Saudi Arabia,321,314,7,160,161
2025-04-30,Mozambique|Eswatini,"Botswana Cricket Association Oval 1, Gaborone",Mozambique,182,128,54,91,91
2025-04-30,Sierra Leone|Botswana,"Botswana Cricket Association Oval 1, Gaborone",Sierra Leone,175,160,15,87,88
2025-04-30,Surrey|Durham,"Kent County Cricket Ground, Beckenham",Surrey,592,561,31,296,296
2025-04-30,The Blaze|Warwickshire,"Edgbaston, Birmingham",The Blaze,463,428,35,231,232
2025-05-01,Essex|Somerset,"Taunton Vale Sports Club Ground, Taunton",Somerset,369,332,37,184,185
2025-05-01,Karachi Kings|Multan Sultans,"Gaddafi Stadium, Lahore",Karachi Kings,321,298,23,160,161
2025-05-01,Mumbai Indians|Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,334,312,22,167,167
2025-05-01,Zimbabwe|United States of America,"Grand Prairie Stadium, Dallas",United States of America,325,304,21,162,163
2025-05-02,Bahrain|Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,177,147,30,88,89
2025-05-02,Cyprus|Czech Republic,"Scott Page Field, Vinor",Cyprus,523,355,168,261,262
2025-05-02,Essex|Somerset,"The Cooper Associates County Ground, Taunton",Somerset,935,843,92,467,468
2025-05-02,Gujarat Titans|Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,410,394,16,205,205
2025-05-02,Islamabad United|Peshawar Zalmi,"Gaddafi Stadium, Lahore",Peshawar Zalmi,290,269,21,145,145
2025-05-02,Kent|Middlesex,"Lord's, London",Middlesex,1206,1135,71,603,603
2025-05-02,Leicestershire|Northamptonshire,"Grace Road, Leicester",Leicestershire,826,738,88,413,413
2025-05-02,Malaysia|Saudi Arabia,"Bayuemas Oval, Kuala Lumpur",Malaysia,252,241,11,126,126
2025-05-02,Singapore|Thailand,"Bayuemas Oval, Kuala Lumpur",Singapore,190,171,19,95,95
2025-05-02,South Africa|Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,472,456,16,236,236
2025-05-02,Yorkshire|Warwickshire,"Headingley, Leeds",Warwickshire,876,800,76,438,438
2025-05-03,Czech Republic|Cyprus,"Scott Page Field, Vinor",Cyprus,253,172,81,126,127
2025-05-03,Islamabad United|Quetta Gladiators,"Gaddafi Stadium, Lahore",Quetta Gladiators,316,304,12,158,158
2025-05-03,Kuwait|Thailand,"Terdthai Cricket Ground, Bangkok",Thailand,117,98,19,58,59
2025-05-03,Oman|Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,267,226,41,133,134
2025-05-03,Royal Challengers Bengaluru|Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,424,417,7,212,212
2025-05-03,United Arab Emirates|Hong Kong,"Terdthai Cricket Ground, Bangkok",United Arab Emirates,182,168,14,91,91
2025-05-03,Zimbabwe|United States of America,"Grand Prairie Stadium, Dallas",Zimbabwe,412,376,36,206,206
2025-05-04,Czech Republic|Cyprus,"Scott Page Field, Vinor",Cyprus,133,84,49,66,67
2025-05-04,Durham|Somerset,"Riverside Ground, Chester-le-Street",Somerset,431,401,30,215,216
2025-05-04,Hampshire|The Blaze,"Trent Bridge, Nottingham",The Blaze,381,355,26,190,191
2025-05-04,India|Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,553,532,21,276,277
2025-05-04,Kolkata Knight Riders|Rajasthan Royals,"Eden Gardens, Kolkata",Kolkata Knight Riders,411,395,16,205,206
2025-05-04,Lahore Qalandars|Karachi Kings,"Gaddafi Stadium, Lahore",Karachi Kings,328,311,17,164,164
2025-05-04,Lancashire|Essex,"County Ground, Chelmsford",Essex,461,427,34,230,231
2025-05-04,Punjab Kings|Lucknow Super Giants,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,435,418,17,217,218
2025-05-04,Surrey|Warwickshire,"Kent County Cricket Ground, Beckenham",Warwickshire,627,571,56,313,314
2025-05-04,Thailand|Hong Kong,"Terdthai Cricket Ground, Bangkok",Thailand,222,195,27,111,111
2025-05-04,United Arab Emirates|Kuwait,"Terdthai Cricket Ground, Bangkok",United Arab Emirates,227,214,13,113,114
2025-05-04,United Arab Emirates|Scotland,"VRA Ground, Amstelveen",Scotland,451,429,22,225,226
2025-05-05,Bahrain|Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,187,165,22,93,94
2025-05-05,Croatia|Malta,Marsa Sports Club,Malta,416,306,110,208,208
2025-05-05,Multan Sultans|Peshawar Zalmi,Multan Cricket Stadium,Peshawar Zalmi,218,205,13,109,109
2025-05-06,Essex|The Blaze,"Haslegrave Ground, Loughborough",The Blaze,466,443,23,233,233
2025-05-06,Hong Kong|Kuwait,"Terdthai Cricket Ground, Bangkok",Hong Kong,245,229,16,122,123
2025-05-06,Malta|Estonia,Marsa Sports Club,Estonia,405,380,25,202,203
2025-05-06,Malta|Estonia,Marsa Sports Club,Malta,372,352,20,186,186
2025-05-06,Mumbai Indians|Gujarat Titans,"Wankhede Stadium, Mumbai",Gujarat Titans,302,286,16,151,151
2025-05-06,Netherlands|United Arab Emirates,"VRA Ground, Amstelveen",Netherlands,431,407,24,215,216
2025-05-06,Thailand|United Arab Emirates,"Terdthai Cricket Ground, Bangkok",Thailand,218,211,7,109,109
2025-05-07,Durham|Hampshire,Arundel Castle Cricket Club Ground,Hampshire,383,349,34,191,192
2025-05-07,India|South Africa,"R Premadasa Stadium, Colombo",India,651,630,21,325,326
2025-05-07,Kolkata Knight Riders|Chennai Super Kings,"Eden Gardens, Kolkata",Chennai Super Kings,362,351,11,181,181
2025-05-07,Leinster Lightning|Munster Reds,Oak Hill Cricket Club,Leinster Lightning,608,580,28,304,304
2025-05-07,Malta|Estonia,Marsa Sports Club,Malta,357,332,25,178,179
2025-05-07,North-West Warriors|Northern Knights,"Civil Service Cricket Club, Stormont, Belfast",Northern Knights,569,539,30,284,285
2025-05-07,Quetta Gladiators|Islamabad United,Rawalpindi Cricket Stadium,Quetta Gladiators,417,393,24,208,209
2025-05-07,Somerset|Warwickshire,"Edgbaston, Birmingham",Somerset,546,501,45,273,273
2025-05-07,Surrey|Lancashire,"Trafalgar Road Ground, Southport",Lancashire,595,557,38,297,298
2025-05-07,Thailand|Cook Islands,Sano International Cricket Ground,Cook Islands,249,233,16,124,125
2025-05-08,Japan|Thailand,Sano International Cricket Ground,Japan,159,149,10,79,80
2025-05-08,United Arab Emirates|Scotland,"VRA Ground, Amstelveen",United Arab Emirates,495,465,30,247,248
2025-05-09,Cook Islands|Thailand,Sano International Cricket Ground,Thailand,148,125,23,74,74
2025-05-09,Glamorgan|Kent,"St Lawrence Ground, Canterbury",Glamorgan,937,882,55,468,469
2025-05-09,Japan|Cook Islands,Sano International Cricket Ground,Japan,176,165,11,88,88
2025-05-09,Kuwait|Thailand,"Terdthai Cricket Ground, Bangkok",Thailand,113,106,7,56,57
2025-05-09,Malaysia|United Arab Emirates,"Asian Institute of Technology Ground, Bangkok",United Arab Emirates,63,60,3,31,32
2025-05-09,Northamptonshire|Lancashire,"County Ground, Northampton",Northamptonshire,952,860,92,476,476
2025-05-09,Nottinghamshire|Hampshire,"Trent Bridge, Nottingham",Nottinghamshire,990,942,48,495,495
2025-05-09,South Africa|Sri Lanka,"R Premadasa Stadium, Colombo",South Africa,554,534,20,277,277
2025-05-09,Sussex|Worcestershire,"County Ground, Hove",Sussex,1033,980,53,516,517
2025-05-10,Bahrain|Nepal,"Terdthai Cricket Ground, Bangkok",Nepal,83,77,6,41,42
2025-05-10,Germany|Greece,"Marina Ground, Corfu",Germany,467,371,96,233,234
2025-05-10,Netherlands|Scotland,"VRA Ground, Amstelveen",Netherlands,545,531,14,272,273
2025-05-10,United Arab Emirates|Qatar,"Terdthai Cricket Ground, Bangkok",United Arab Emirates,188,183,5,94,94
2025-05-11,Germany|Greece,"Marina Ground, Corfu",Germany,265,208,57,132,133
2025-05-11,Greece|Germany,"Marina Ground, Corfu",Germany,155,124,31,77,78
2025-05-11,Hampshire|Essex,"The Rose Bowl, Southampton",Hampshire,529,503,26,264,265
2025-05-11,India|Sri Lanka,"R Premadasa Stadium, Colombo",India,587,553,34,293,294
2025-05-11,Japan|Thailand,Sano International Cricket Ground,Thailand,215,199,16,107,108
2025-05-11,Surrey|Somerset,"The Cooper Associates County Ground, Taunton",Surrey,521,481,40,260,261
2025-05-11,The Blaze|Lancashire,"Old Trafford, Manchester",Lancashire,448,403,45,224,224
2025-05-11,Warwickshire|Durham,"Riverside Ground, Chester-le-Street",Durham,487,450,37,243,244
2025-05-12,Kuwait|Bhutan,"Terdthai Cricket Ground, Bangkok",Kuwait,135,125,10,67,68
2025-05-12,United Arab Emirates|Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,409,374,35,204,205
2025-05-13,Cook Islands|Japan,Sano International Cricket Ground,Japan,211,183,28,105,106
2025-05-13,Hampshire|Somerset,"The Cooper Associates County Ground, Taunton",Hampshire,395,382,13,197,198
2025-05-13,Nepal|Hong Kong,"Asian Institute of Technology Ground, Bangkok",Hong Kong,59,57,2,29,30
2025-05-13,North-West Warriors|Munster Reds,"Mardyke, Cork",Munster Reds,493,462,31,246,247
2025-05-13,Northern Knights|Leinster Lightning,Oak Hill Cricket Club,Leinster Lightning,414,386,28,207,207
2025-05-14,Essex|Durham,"County Ground, Chelmsford",Durham,360,326,34,180,180
2025-05-14,Japan|Cook Islands,Sano International Cricket Ground,Japan,236,219,17,118,118
2025-05-14,Lancashire|Warwickshire,"Edgbaston, Birmingham",Lancashire,451,428,23,225,226
2025-05-14,United Arab Emirates|Scotland,"Sportpark Maarschalkerweerd, Utrecht",Scotland,323,309,14,161,162
2025-05-15,Bahrain|Nepal,"Terdthai Cricket Ground, Bangkok",Nepal,132,111,21,66,66
2025-05-15,Bulgaria|Estonia,Estonian National Cricket and Rugby Field,Estonia,326,175,151,163,163
2025-05-15,Leinster Lightning|North-West Warriors,Oak Hill Cricket Club,Leinster Lightning,506,480,26,253,253
2025-05-15,Northern Knights|Munster Reds,"Civil Service Cricket Club, Stormont, Belfast",Munster Reds,552,511,41,276,276
2025-05-15,Thailand|Bhutan,"Terdthai Cricket Ground, Bangkok",Thailand,131,118,13,65,66
2025-05-16,Ace Capital Cricket Club|Colombo Cricket Club,"P Sara Oval, Colombo",Colombo Cricket Club,200,193,7,100,100
2025-05-16,Burgher Recreation Club|Police Sports Club,"Colts Cricket Club Ground, Colombo",Burgher Recreation Club,254,243,11,127,127
2025-05-16,Hampshire|Warwickshire,"Edgbaston, Birmingham",Hampshire,917,876,41,458,459
2025-05-16,Kent|Gloucestershire,"County Ground, Bristol",Gloucestershire,1355,1263,92,677,678
2025-05-16,Kurunegala Youth Cricket Club|Nondescripts Cricket Club,Colombo Cricket Club Ground,Nondescripts Cricket Club,273,258,15,136,137
2025-05-16,Kuwait|Bhutan,"Terdthai Cricket Ground, Bangkok",Bhutan,188,168,20,94,94
2025-05-16,Middlesex|Leicestershire,"Lord's, London",Leicestershire,751,699,52,375,376
2025-05-16,Northamptonshire|Glamorgan,"Sophia Gardens, Cardiff",Glamorgan,979,880,99,489,490
2025-05-16,Nottinghamshire|Durham,"Riverside Ground, Chester-le-Street",Durham,1510,1410,100,755,755
2025-05-16,Nugegoda Sports Welfare Club|Bloomfield Cricket and Athletic Club,"Colts Cricket Club Ground, Colombo",Bloomfield Cricket and Athletic Club,120,93,27,60,60
2025-05-16,Panadura Sports Club|Moors Sports Club,"P Sara Oval, Colombo",Moors Sports Club,261,245,16,130,131
2025-05-16,Qatar|Malaysia,"Terdthai Cricket Ground, Bangkok",Malaysia,80,61,19,40,40
2025-05-16,Scotland|Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Scotland,615,588,27,307,308
2025-05-16,Somerset|Sussex,"The Cooper Associates County Ground, Taunton",Somerset,975,899,76,487,488
2025-05-16,Tamil Union Cricket and Athletic Club|Colts Cricket Club,Colombo Cricket Club Ground,Colts Cricket Club,331,312,19,165,166
2025-05-16,Worcestershire|Essex,"County Ground, New Road, Worcester",Worcestershire,759,708,51,379,380
2025-05-16,Yorkshire|Surrey,"Kennington Oval, London",Surrey,996,918,78,498,498
2025-05-17,Austria|Slovenia,"Velden Cricket Ground, Latschach",Austria,235,201,34,117,118
2025-05-17,Bangladesh|United Arab Emirates,Sharjah Cricket Stadium,Bangladesh,355,324,31,177,178
2025-05-17,Karachi Kings|Peshawar Zalmi,Rawalpindi Cricket Stadium,Karachi Kings,451,437,14,225,226
2025-05-17,United States of America|Canada,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",United States of America,553,532,21,276,277
2025-05-18,Austria|Slovenia,"Ballpark Ground, Graz",Austria,320,293,27,160,160
2025-05-18,Delhi Capitals|Gujarat Titans,"Arun Jaitley Stadium, Delhi",Gujarat Titans,404,394,10,202,202
2025-05-18,Lahore Qalandars|Peshawar Zalmi,Rawalpindi Cricket Stadium,Lahore Qalandars,272,243,29,136,136
2025-05-18,Multan Sultans|Quetta Gladiators,Rawalpindi Cricket Stadium,Quetta Gladiators,375,360,15,187,188
2025-05-18,Punjab Kings|Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,428,412,16,214,214
2025-05-18,Slovenia|Austria,"Ballpark Ground, Graz",Austria,184,170,14,92,92
2025-05-18,Thailand|United Arab Emirates,"Terdthai Cricket Ground, Bangkok",Thailand,234,226,8,117,117
2025-05-19,Bangladesh|United Arab Emirates,Sharjah Cricket Stadium,United Arab Emirates,411,393,18,205,206
